timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration_sec,flag,label
2026-05-01 09:06:34,203.0.113.5,192.168.1.11,65369,443,TCP,9107,13991,46,107.72,ACK,normal
2026-05-01 09:06:50,203.0.113.5,192.168.1.13,64496,8080,TCP,4245,49106,72,20.82,SYN-ACK,normal
2026-05-01 09:06:58,192.168.1.14,192.168.1.101,57075,8080,TCP,810,30452,38,27.47,SYN-ACK,normal
2026-05-01 09:06:59,192.168.1.12,203.0.113.5,54575,143,TCP,1550,24869,7,47.57,FIN,normal
2026-05-01 09:07:11,203.0.113.5,192.168.1.14,60169,443,TCP,13833,46424,70,64.01,PSH-ACK,normal
2026-05-01 09:07:26,203.0.113.5,192.168.1.12,54131,587,TCP,10036,26546,31,67.34,FIN,normal
2026-05-01 09:07:27,198.51.100.100,192.168.1.14,58145,443,TCP,3416,42119,17,75.01,SYN-ACK,normal
2026-05-01 09:07:57,192.168.1.10,192.168.1.200,49427,53,TCP,8495,7285,75,34.14,FIN,normal
2026-05-01 09:08:12,203.0.113.80,192.168.1.13,62163,443,TCP,7521,45206,14,91.98,PSH-ACK,normal
2026-05-01 09:08:31,192.168.1.10,192.168.1.101,57922,110,TCP,10917,40392,15,71.25,PSH-ACK,normal
2026-05-01 09:08:38,198.51.100.45,192.168.1.13,61294,80,TCP,2026,1692,40,40.48,PSH-ACK,normal
2026-05-01 09:08:42,192.168.1.13,198.51.100.20,49803,110,TCP,13425,22404,9,74.93,PSH-ACK,normal
2026-05-01 09:08:50,192.168.1.12,192.168.1.200,56053,3306,TCP,7935,30835,43,111.25,ACK,normal
2026-05-01 09:08:55,198.51.100.45,192.168.1.101,53636,53,TCP,8057,7474,33,55.41,SYN-ACK,normal
2026-05-01 09:09:08,192.168.1.10,192.168.1.100,60370,143,TCP,1904,19741,18,112.06,PSH-ACK,normal
2026-05-01 09:09:21,192.168.1.12,198.51.100.20,65513,443,TCP,11920,33886,56,27.51,ACK,normal
2026-05-01 09:09:24,203.0.113.80,192.168.1.10,60034,587,TCP,10032,44298,23,16.67,FIN,normal
2026-05-01 09:09:39,192.168.1.13,203.0.113.5,63805,110,TCP,3721,21565,48,32.36,PSH-ACK,normal
2026-05-01 09:09:57,192.168.1.14,192.168.1.101,58023,80,TCP,12562,27184,64,75.74,FIN,normal
2026-05-01 09:10:19,192.168.1.13,192.168.1.100,59122,993,TCP,10142,8187,40,39.06,ACK,normal
2026-05-01 09:10:33,203.0.113.5,192.168.1.10,53850,587,TCP,3861,49898,50,19.75,FIN,normal
2026-05-01 09:10:47,192.168.1.11,198.51.100.45,52942,993,TCP,4800,31576,5,45.7,PSH-ACK,normal
2026-05-01 09:10:50,192.168.1.10,192.168.1.100,58466,110,TCP,6750,44422,27,73.61,PSH-ACK,normal
2026-05-01 09:11:05,198.51.100.20,192.168.1.11,61544,53,UDP,5874,25484,57,109.25,PSH-ACK,normal
2026-05-01 09:11:20,192.168.1.13,192.168.1.200,62918,8080,TCP,2616,29192,76,108.91,SYN-ACK,normal
2026-05-01 09:11:26,198.51.100.20,192.168.1.11,50239,143,TCP,5279,47830,75,48.17,PSH-ACK,normal
2026-05-01 09:11:31,203.0.113.5,192.168.1.101,50141,143,TCP,1378,12875,61,76.8,FIN,normal
2026-05-01 09:11:39,192.168.1.11,203.0.113.80,60533,8080,TCP,14807,37222,47,53.82,SYN-ACK,normal
2026-05-01 09:11:45,192.168.1.13,192.168.1.101,60223,25,TCP,12051,24959,62,81.43,FIN,normal
2026-05-01 09:12:06,203.0.113.80,192.168.1.11,54169,8080,TCP,7972,46497,27,83.43,SYN-ACK,normal
2026-05-01 09:12:07,198.51.100.20,192.168.1.14,50334,587,TCP,14348,21452,17,30.39,FIN,normal
2026-05-01 09:12:08,192.168.1.10,192.168.1.200,56456,143,TCP,4807,11670,27,31.23,SYN-ACK,normal
2026-05-01 09:12:12,192.168.1.10,198.51.100.45,60826,993,TCP,10105,48882,21,42.84,ACK,normal
2026-05-01 09:12:24,192.168.1.11,192.168.1.101,61695,53,UDP,11535,20306,76,36.96,PSH-ACK,normal
2026-05-01 09:12:30,192.168.1.10,198.51.100.100,64026,3306,TCP,11352,37207,1,112.55,SYN-ACK,normal
2026-05-01 09:12:46,192.168.1.11,203.0.113.80,50512,80,TCP,11138,21596,28,77.8,PSH-ACK,normal
2026-05-01 09:12:47,198.51.100.45,192.168.1.101,64114,8080,TCP,7992,10810,52,5.11,SYN-ACK,normal
2026-05-01 09:12:49,192.168.1.12,192.168.1.200,52918,993,TCP,14894,1388,43,53.07,FIN,normal
2026-05-01 09:12:49,192.168.1.10,198.51.100.20,50862,587,TCP,8639,24403,68,25.45,PSH-ACK,normal
2026-05-01 09:12:55,192.168.1.11,203.0.113.5,65458,3306,TCP,400,30557,64,65.22,SYN-ACK,normal
2026-05-01 09:12:59,192.168.1.11,198.51.100.45,63042,25,TCP,2803,16342,57,95.98,PSH-ACK,normal
2026-05-01 09:13:16,203.0.113.5,192.168.1.101,60199,8080,TCP,13539,23070,22,119.8,ACK,normal
2026-05-01 09:13:46,192.168.1.10,203.0.113.80,54019,53,UDP,12805,41873,10,117.79,FIN,normal
2026-05-01 09:14:04,192.168.1.10,198.51.100.20,63601,25,TCP,6889,31200,9,88.09,SYN-ACK,normal
2026-05-01 09:14:20,203.0.113.80,192.168.1.101,55855,3306,TCP,8329,2445,16,67.36,FIN,normal
2026-05-01 09:14:20,192.168.1.10,192.168.1.200,54207,110,TCP,2722,23182,24,21.44,FIN,normal
2026-05-01 09:14:37,192.168.1.11,203.0.113.5,58305,80,TCP,5380,47026,53,95.08,PSH-ACK,normal
2026-05-01 09:14:47,192.168.1.10,192.168.1.200,54273,25,TCP,2535,25807,53,26.6,FIN,normal
2026-05-01 09:15:15,198.51.100.20,192.168.1.10,51156,143,TCP,11222,1605,75,118.78,ACK,normal
2026-05-01 09:15:23,198.51.100.20,192.168.1.200,51168,80,TCP,7967,27429,78,66.34,PSH-ACK,normal
2026-05-01 09:15:24,198.51.100.100,192.168.1.200,60399,110,TCP,2908,11975,79,81.95,PSH-ACK,normal
2026-05-01 09:15:30,203.0.113.5,192.168.1.100,64346,143,TCP,12003,10414,58,80.48,SYN-ACK,normal
2026-05-01 09:15:34,192.168.1.13,203.0.113.5,55287,80,TCP,12677,3953,62,19.82,PSH-ACK,normal
2026-05-01 09:15:34,192.168.1.11,198.51.100.20,56784,8080,TCP,5042,8079,30,81.45,FIN,normal
2026-05-01 09:15:55,192.168.1.13,192.168.1.101,62429,110,TCP,13149,40479,28,21.8,ACK,normal
2026-05-01 09:15:56,203.0.113.80,192.168.1.12,62542,443,TCP,14652,8409,28,103.8,SYN-ACK,normal
2026-05-01 09:15:59,198.51.100.20,192.168.1.13,52245,80,TCP,5462,36957,52,39.9,SYN-ACK,normal
2026-05-01 09:16:20,198.51.100.100,192.168.1.200,62692,993,TCP,1740,12712,13,107.11,FIN,normal
2026-05-01 09:16:26,192.168.1.10,192.168.1.200,54548,80,TCP,9218,44057,30,82.08,FIN,normal
2026-05-01 09:16:38,192.168.1.12,198.51.100.45,58058,8080,TCP,11503,6977,67,95.94,PSH-ACK,normal
2026-05-01 09:16:45,198.51.100.100,192.168.1.14,49685,143,TCP,9793,5858,15,88.86,PSH-ACK,normal
2026-05-01 09:16:55,192.168.1.13,192.168.1.101,65130,25,TCP,10967,11909,22,36.89,PSH-ACK,normal
2026-05-01 09:17:17,192.168.1.14,192.168.1.100,50544,110,TCP,12441,27177,70,84.18,PSH-ACK,normal
2026-05-01 09:17:22,192.168.1.11,192.168.1.101,61642,25,TCP,11806,44171,49,83.66,ACK,normal
2026-05-01 09:17:34,192.168.1.11,198.51.100.45,64426,3306,TCP,7147,2301,66,8.28,ACK,normal
2026-05-01 09:17:34,192.168.1.13,203.0.113.80,57764,443,TCP,277,44483,66,51.48,PSH-ACK,normal
2026-05-01 09:17:48,198.51.100.45,192.168.1.14,61969,443,TCP,10920,38784,60,92.78,ACK,normal
2026-05-01 09:17:49,192.168.1.13,203.0.113.80,54195,143,TCP,5526,7480,23,107.01,FIN,normal
2026-05-01 09:17:56,198.51.100.100,192.168.1.100,64055,25,TCP,6090,18157,79,90.16,ACK,normal
2026-05-01 09:17:59,192.168.1.12,203.0.113.80,60403,25,TCP,14654,45656,23,116.68,PSH-ACK,normal
2026-05-01 09:18:04,198.51.100.100,192.168.1.100,54745,143,TCP,12251,4824,73,110.29,ACK,normal
2026-05-01 09:18:13,203.0.113.80,192.168.1.10,56867,993,TCP,5129,6414,39,25.25,ACK,normal
2026-05-01 09:18:16,192.168.1.11,192.168.1.101,54205,53,TCP,12787,6373,40,114.26,ACK,normal
2026-05-01 09:18:24,192.168.1.10,192.168.1.200,59122,8080,TCP,11244,7998,60,45.61,ACK,normal
2026-05-01 09:18:25,198.51.100.45,192.168.1.14,54692,3306,TCP,13458,8709,66,40.94,SYN-ACK,normal
2026-05-01 09:18:33,192.168.1.11,198.51.100.20,61316,993,TCP,5857,11761,57,26.73,SYN-ACK,normal
2026-05-01 09:18:34,192.168.1.14,198.51.100.20,51727,993,TCP,6801,2614,63,67.36,FIN,normal
2026-05-01 09:18:39,198.51.100.45,192.168.1.11,61499,110,TCP,11444,17553,44,55.15,ACK,normal
2026-05-01 09:18:41,192.168.1.12,198.51.100.20,63285,3306,TCP,1967,33022,15,13.29,FIN,normal
2026-05-01 09:19:30,192.168.1.11,192.168.1.101,55354,53,UDP,5622,11590,20,32.93,ACK,normal
2026-05-01 09:19:31,198.51.100.100,192.168.1.200,51595,587,TCP,1970,36526,65,82.64,ACK,normal
2026-05-01 09:19:40,203.0.113.5,192.168.1.10,58230,25,TCP,6041,26352,68,47.54,PSH-ACK,normal
2026-05-01 09:20:16,198.51.100.45,192.168.1.200,60954,53,TCP,782,21442,31,5.46,PSH-ACK,normal
2026-05-01 09:20:31,192.168.1.11,203.0.113.80,59296,587,TCP,14628,35361,55,32.67,ACK,normal
2026-05-01 09:20:34,192.168.1.10,198.51.100.45,61062,993,TCP,7147,32137,4,29.88,SYN-ACK,normal
2026-05-01 09:20:40,192.168.1.11,203.0.113.5,49193,143,TCP,13094,7580,7,46.32,PSH-ACK,normal
2026-05-01 09:20:42,192.168.1.12,192.168.1.100,59763,80,TCP,6278,24729,44,69.68,SYN-ACK,normal
2026-05-01 09:20:55,192.168.1.11,192.168.1.200,57507,110,TCP,13613,42984,79,26.13,PSH-ACK,normal
2026-05-01 09:21:16,198.51.100.45,192.168.1.101,50234,80,TCP,14255,22167,3,48.81,FIN,normal
2026-05-01 09:21:19,192.168.1.14,198.51.100.100,63242,3306,TCP,14759,25146,34,116.6,FIN,normal
2026-05-01 09:21:19,192.168.1.14,192.168.1.101,52904,143,TCP,1614,43744,29,111.84,PSH-ACK,normal
2026-05-01 09:21:23,198.51.100.100,192.168.1.101,51298,3306,TCP,13354,25398,71,112.01,SYN-ACK,normal
2026-05-01 09:21:40,198.51.100.20,192.168.1.200,61720,587,TCP,8356,35782,79,10.02,FIN,normal
2026-05-01 09:21:48,192.168.1.14,192.168.1.101,57941,993,TCP,5682,15181,79,48.76,FIN,normal
2026-05-01 09:22:08,198.51.100.45,192.168.1.101,54847,53,UDP,14666,7152,55,3.46,FIN,normal
2026-05-01 09:22:15,198.51.100.45,192.168.1.14,49596,8080,TCP,291,3712,6,106.74,SYN-ACK,normal
2026-05-01 09:22:25,192.168.1.13,203.0.113.80,57389,53,TCP,3373,41658,67,46.25,PSH-ACK,normal
2026-05-01 09:22:29,192.168.1.10,192.168.1.200,61974,443,TCP,5020,40290,6,16.5,PSH-ACK,normal
2026-05-01 09:22:30,192.168.1.10,203.0.113.5,51722,25,TCP,14357,41635,39,104.78,FIN,normal
2026-05-01 09:23:16,192.168.1.13,198.51.100.45,56570,8080,TCP,525,22367,9,63.78,PSH-ACK,normal
2026-05-01 09:23:47,198.51.100.100,192.168.1.100,59985,587,TCP,9654,37106,42,63.21,FIN,normal
2026-05-01 09:23:48,198.51.100.20,192.168.1.13,61645,143,TCP,13289,27005,17,102.52,ACK,normal
2026-05-01 09:23:53,198.51.100.20,192.168.1.200,55715,53,TCP,2074,29080,78,83.39,ACK,normal
2026-05-01 09:23:55,192.168.1.14,203.0.113.5,56564,53,UDP,14767,49269,14,95.14,FIN,normal
2026-05-01 09:23:58,192.168.1.12,192.168.1.100,61522,3306,TCP,6802,33836,32,27.92,SYN-ACK,normal
2026-05-01 09:24:05,192.168.1.14,192.168.1.100,60315,25,TCP,4385,3894,69,96.92,PSH-ACK,normal
2026-05-01 09:24:22,192.168.1.13,198.51.100.20,58204,143,TCP,5776,18827,72,1.23,ACK,normal
2026-05-01 09:24:24,192.168.1.11,192.168.1.200,60814,53,TCP,4396,21394,56,40.65,ACK,normal
2026-05-01 09:24:32,198.51.100.100,192.168.1.12,54742,8080,TCP,11465,17694,57,116.75,SYN-ACK,normal
2026-05-01 09:24:53,192.168.1.10,192.168.1.101,49227,3306,TCP,11795,15348,52,73.44,ACK,normal
2026-05-01 09:25:16,198.51.100.100,192.168.1.101,52256,587,TCP,11636,24321,40,37.97,PSH-ACK,normal
2026-05-01 09:25:24,192.168.1.11,192.168.1.100,61726,3306,TCP,6187,38927,75,13.17,PSH-ACK,normal
2026-05-01 09:25:25,192.168.1.13,192.168.1.200,58863,8080,TCP,5171,14939,35,66.26,ACK,normal
2026-05-01 09:25:30,192.168.1.10,192.168.1.101,56571,110,TCP,5977,1615,23,85.28,SYN-ACK,normal
2026-05-01 09:25:44,203.0.113.5,192.168.1.10,52204,3306,TCP,4838,47197,56,35.97,ACK,normal
2026-05-01 09:25:51,203.0.113.5,192.168.1.10,59824,993,TCP,14235,45771,42,86.45,SYN-ACK,normal
2026-05-01 09:26:15,192.168.1.10,192.168.1.200,65449,3306,TCP,10959,18855,12,64.1,SYN-ACK,normal
2026-05-01 09:26:24,192.168.1.13,192.168.1.101,57838,3306,TCP,13622,38731,57,89.35,FIN,normal
2026-05-01 09:26:35,192.168.1.11,198.51.100.100,53299,143,TCP,1817,17654,22,49.12,ACK,normal
2026-05-01 09:26:53,192.168.1.11,192.168.1.100,62874,80,TCP,9048,3568,61,38.43,SYN-ACK,normal
2026-05-01 09:27:03,192.168.1.12,203.0.113.80,65227,993,TCP,12794,10688,65,98.43,PSH-ACK,normal
2026-05-01 09:27:21,192.168.1.11,198.51.100.20,61257,443,TCP,12407,28859,54,116.23,FIN,normal
2026-05-01 09:27:30,192.168.1.10,192.168.1.100,54514,143,TCP,1907,15420,57,86.08,ACK,normal
2026-05-01 09:27:51,192.168.1.14,192.168.1.200,58734,587,TCP,2378,23400,21,75.85,SYN-ACK,normal
2026-05-01 09:27:55,203.0.113.5,192.168.1.101,64012,587,TCP,6174,1385,9,51.82,ACK,normal
2026-05-01 09:28:11,198.51.100.45,192.168.1.200,65502,443,TCP,1899,43878,71,81.08,FIN,normal
2026-05-01 09:28:17,203.0.113.5,192.168.1.200,56104,3306,TCP,5862,16629,36,10.18,ACK,normal
2026-05-01 09:28:18,203.0.113.80,192.168.1.10,59044,443,TCP,6071,34145,1,61.55,SYN-ACK,normal
2026-05-01 09:28:41,198.51.100.100,192.168.1.12,60432,80,TCP,12056,5071,42,19.65,ACK,normal
2026-05-01 09:28:46,192.168.1.12,198.51.100.100,60838,80,TCP,7807,15823,27,39.29,ACK,normal
2026-05-01 09:28:55,192.168.1.10,203.0.113.80,50118,443,TCP,14460,26125,11,59.12,FIN,normal
2026-05-01 09:28:55,192.168.1.12,192.168.1.100,54652,587,TCP,7691,29033,12,67.63,ACK,normal
2026-05-01 09:28:59,192.168.1.11,192.168.1.200,60070,143,TCP,3328,18658,64,83.43,SYN-ACK,normal
2026-05-01 09:29:01,198.51.100.20,192.168.1.13,58162,993,TCP,11001,3891,11,112.2,SYN-ACK,normal
2026-05-01 09:29:19,192.168.1.11,192.168.1.100,64621,8080,TCP,9104,35868,20,43.9,ACK,normal
2026-05-01 09:29:21,192.168.1.13,203.0.113.80,49301,8080,TCP,11821,40053,43,27.6,PSH-ACK,normal
2026-05-01 09:29:34,192.168.1.10,198.51.100.100,53701,993,TCP,5781,40357,12,69.02,SYN-ACK,normal
2026-05-01 09:29:37,192.168.1.14,198.51.100.45,64939,53,UDP,12903,26403,37,104.98,FIN,normal
2026-05-01 09:29:51,198.51.100.100,192.168.1.13,63842,993,TCP,5454,17730,48,91.87,PSH-ACK,normal
2026-05-01 09:29:57,198.51.100.100,192.168.1.13,64072,587,TCP,2033,24723,9,74.12,FIN,normal
2026-05-01 09:30:03,192.168.1.13,192.168.1.100,65326,53,TCP,5991,41271,64,92.84,PSH-ACK,normal
2026-05-01 09:30:07,192.168.1.14,203.0.113.80,59943,143,TCP,5903,10938,41,11.71,PSH-ACK,normal
2026-05-01 09:30:12,203.0.113.80,192.168.1.11,62281,3306,TCP,9353,41161,17,109.85,SYN-ACK,normal
2026-05-01 09:30:24,192.168.1.10,198.51.100.45,64399,80,TCP,3700,42398,79,117.09,SYN-ACK,normal
2026-05-01 09:30:28,192.168.1.14,192.168.1.100,53614,110,TCP,5640,36473,23,5.29,PSH-ACK,normal
2026-05-01 09:30:34,198.51.100.20,192.168.1.13,51941,143,TCP,7511,41670,46,104.6,ACK,normal
2026-05-01 09:30:39,192.168.1.14,198.51.100.45,60158,143,TCP,9059,34425,77,61.72,SYN-ACK,normal
2026-05-01 09:30:46,198.51.100.100,192.168.1.13,50828,443,TCP,12747,735,30,41.67,ACK,normal
2026-05-01 09:30:47,198.51.100.45,192.168.1.10,55848,53,UDP,7740,33467,2,106.02,PSH-ACK,normal
2026-05-01 09:30:55,192.168.1.12,192.168.1.200,50606,443,TCP,5455,1156,77,77.13,ACK,normal
2026-05-01 09:31:05,192.168.1.14,203.0.113.5,61900,993,TCP,13767,6849,42,66.71,FIN,normal
2026-05-01 09:31:15,198.51.100.20,192.168.1.11,58487,53,UDP,11410,21031,26,46.51,PSH-ACK,normal
2026-05-01 09:31:19,203.0.113.5,192.168.1.14,49263,993,TCP,14042,18211,22,52.25,SYN-ACK,normal
2026-05-01 09:31:28,192.168.1.13,203.0.113.5,58379,25,TCP,684,35969,78,56.99,FIN,normal
2026-05-01 09:31:33,198.51.100.20,192.168.1.14,51308,587,TCP,9734,46597,10,48.75,FIN,normal
2026-05-01 09:31:49,192.168.1.13,192.168.1.101,58055,80,TCP,7829,2507,20,5.21,PSH-ACK,normal
2026-05-01 09:31:59,192.168.1.13,198.51.100.45,50885,143,TCP,10595,32637,16,109.41,ACK,normal
2026-05-01 09:32:01,192.168.1.13,192.168.1.100,62523,443,TCP,9674,9323,75,11.34,PSH-ACK,normal
2026-05-01 09:32:08,192.168.1.13,198.51.100.20,52221,443,TCP,9440,13289,67,10.26,PSH-ACK,normal
2026-05-01 09:32:19,192.168.1.11,198.51.100.45,61174,25,TCP,13324,33421,61,8.25,ACK,normal
2026-05-01 09:32:35,198.51.100.20,192.168.1.10,60302,443,TCP,2378,13747,18,58.3,FIN,normal
2026-05-01 09:32:39,192.168.1.10,192.168.1.101,62342,993,TCP,8951,17426,62,24.04,PSH-ACK,normal
2026-05-01 09:32:45,192.168.1.14,203.0.113.5,51133,80,TCP,3734,3110,51,60.8,PSH-ACK,normal
2026-05-01 09:32:55,192.168.1.11,203.0.113.80,51770,3306,TCP,8484,44077,15,21.79,PSH-ACK,normal
2026-05-01 09:32:59,192.168.1.13,198.51.100.45,57388,80,TCP,6029,28798,42,33.59,ACK,normal
2026-05-01 09:33:12,192.168.1.14,192.168.1.200,54591,80,TCP,1875,34354,65,105.91,SYN-ACK,normal
2026-05-01 09:33:19,192.168.1.14,192.168.1.200,61941,110,TCP,4524,47867,9,110.26,ACK,normal
2026-05-01 09:33:31,203.0.113.5,192.168.1.13,53225,110,TCP,2646,22048,12,60.73,FIN,normal
2026-05-01 09:33:33,192.168.1.10,192.168.1.200,63389,993,TCP,1593,26617,17,91.45,PSH-ACK,normal
2026-05-01 09:33:33,203.0.113.5,192.168.1.12,55868,8080,TCP,13113,36977,49,101.74,FIN,normal
2026-05-01 09:34:06,198.51.100.20,192.168.1.200,53012,3306,TCP,9143,29326,36,78.66,FIN,normal
2026-05-01 09:34:10,192.168.1.11,203.0.113.5,53371,143,TCP,2016,23754,65,3.17,PSH-ACK,normal
2026-05-01 09:34:13,192.168.1.12,198.51.100.45,52022,587,TCP,13511,44618,18,113.75,FIN,normal
2026-05-01 09:34:24,203.0.113.5,192.168.1.101,50496,110,TCP,13381,38619,26,43.94,ACK,normal
2026-05-01 09:34:44,192.168.1.10,192.168.1.100,58039,587,TCP,3335,29817,63,87.8,SYN-ACK,normal
2026-05-01 09:35:04,192.168.1.12,198.51.100.100,62026,25,TCP,2032,2843,14,77.66,PSH-ACK,normal
2026-05-01 09:35:42,192.168.1.14,198.51.100.45,55368,8080,TCP,9709,19931,33,88.85,FIN,normal
2026-05-01 09:35:59,192.168.1.14,192.168.1.200,60254,993,TCP,3814,13673,31,106.48,FIN,normal
2026-05-01 09:36:16,198.51.100.20,192.168.1.14,54766,993,TCP,481,34960,19,26.95,FIN,normal
2026-05-01 09:36:18,192.168.1.13,192.168.1.100,51865,443,TCP,12753,19914,46,67.03,ACK,normal
2026-05-01 09:36:32,192.168.1.12,192.168.1.200,58269,143,TCP,3452,45990,33,64.59,ACK,normal
2026-05-01 09:36:34,192.168.1.14,198.51.100.45,53978,143,TCP,6211,48982,43,86.93,SYN-ACK,normal
2026-05-01 09:36:46,192.168.1.13,192.168.1.101,52963,587,TCP,14425,22800,1,36.27,FIN,normal
2026-05-01 09:36:48,192.168.1.11,198.51.100.100,63536,143,TCP,9321,3184,2,34.79,ACK,normal
2026-05-01 09:37:14,192.168.1.12,203.0.113.5,58426,8080,TCP,10789,31047,34,95.46,SYN-ACK,normal
2026-05-01 09:37:26,192.168.1.13,192.168.1.101,60022,8080,TCP,7265,6205,79,12.76,SYN-ACK,normal
2026-05-01 09:37:29,192.168.1.13,198.51.100.20,50554,443,TCP,6252,15836,27,62.15,FIN,normal
2026-05-01 09:37:48,198.51.100.100,192.168.1.14,61567,25,TCP,11317,23486,45,115.35,ACK,normal
2026-05-01 09:37:50,192.168.1.12,198.51.100.100,63694,143,TCP,14086,12216,60,2.08,SYN-ACK,normal
2026-05-01 09:37:55,192.168.1.13,192.168.1.100,55634,25,TCP,13107,41463,55,13.78,ACK,normal
2026-05-01 09:38:01,203.0.113.5,192.168.1.14,54679,110,TCP,9908,3723,75,38.77,ACK,normal
2026-05-01 09:38:07,192.168.1.10,192.168.1.100,54298,25,TCP,11020,5820,31,20.87,SYN-ACK,normal
2026-05-01 09:38:40,192.168.1.13,198.51.100.45,51556,80,TCP,1602,9025,8,55.02,FIN,normal
2026-05-01 09:39:02,192.168.1.11,198.51.100.45,51416,3306,TCP,343,9360,53,69.03,SYN-ACK,normal
2026-05-01 09:39:20,192.168.1.14,198.51.100.20,51406,8080,TCP,2370,23372,32,44.35,ACK,normal
2026-05-01 09:39:37,192.168.1.13,192.168.1.100,56429,25,TCP,12630,24507,3,3.79,PSH-ACK,normal
2026-05-01 09:39:53,192.168.1.14,203.0.113.5,53556,53,UDP,11667,25551,64,45.37,FIN,normal
2026-05-01 09:39:55,192.168.1.12,198.51.100.20,63391,3306,TCP,826,7604,45,87.43,FIN,normal
2026-05-01 09:39:59,192.168.1.14,192.168.1.200,52471,110,TCP,11494,47062,70,81.41,SYN-ACK,normal
2026-05-01 09:40:15,192.168.1.13,192.168.1.100,54544,443,TCP,8727,26728,31,66.79,FIN,normal
2026-05-01 09:40:21,198.51.100.100,192.168.1.10,54138,143,TCP,4243,22369,52,105.16,ACK,normal
2026-05-01 09:40:24,192.168.1.13,192.168.1.200,52826,8080,TCP,7532,39762,52,107.98,FIN,normal
2026-05-01 09:40:25,192.168.1.14,192.168.1.101,65193,25,TCP,1035,28530,77,12.98,PSH-ACK,normal
2026-05-01 09:40:31,198.51.100.20,192.168.1.10,49328,993,TCP,7746,20659,44,44.47,SYN-ACK,normal
2026-05-01 09:40:38,192.168.1.11,198.51.100.20,65177,587,TCP,2146,28096,71,59.47,ACK,normal
2026-05-01 09:40:53,198.51.100.100,192.168.1.100,54069,993,TCP,2488,24871,63,40.66,ACK,normal
2026-05-01 09:40:59,198.51.100.20,192.168.1.13,60521,25,TCP,10648,42003,48,57.65,FIN,normal
2026-05-01 09:41:10,192.168.1.13,192.168.1.200,55614,53,UDP,1155,36340,35,111.73,FIN,normal
2026-05-01 09:41:32,192.168.1.13,192.168.1.101,63316,25,TCP,838,38572,14,118.26,PSH-ACK,normal
2026-05-01 09:41:41,192.168.1.11,198.51.100.45,50691,80,TCP,6472,33610,14,38.5,ACK,normal
2026-05-01 09:41:50,192.168.1.14,198.51.100.45,50078,110,TCP,12082,48709,43,87.41,FIN,normal
2026-05-01 09:42:02,192.168.1.10,203.0.113.5,59959,993,TCP,2683,46378,51,68.96,PSH-ACK,normal
2026-05-01 09:42:09,192.168.1.11,203.0.113.80,61798,587,TCP,5811,45303,10,98.8,FIN,normal
2026-05-01 09:42:11,203.0.113.5,192.168.1.12,51491,80,TCP,12908,26217,70,56.42,ACK,normal
2026-05-01 09:42:26,192.168.1.10,192.168.1.101,53541,443,TCP,2237,7421,14,116.46,SYN-ACK,normal
2026-05-01 09:42:39,203.0.113.80,192.168.1.100,63062,8080,TCP,13326,5914,11,51.68,ACK,normal
2026-05-01 09:42:39,192.168.1.11,192.168.1.200,55302,993,TCP,8893,49925,49,15.98,PSH-ACK,normal
2026-05-01 09:42:46,192.168.1.13,192.168.1.100,50866,3306,TCP,10588,46261,35,18.23,FIN,normal
2026-05-01 09:42:53,198.51.100.100,192.168.1.12,60020,8080,TCP,13406,19945,42,90.6,SYN-ACK,normal
2026-05-01 09:43:01,203.0.113.80,192.168.1.100,64296,8080,TCP,11590,10028,55,62.08,SYN-ACK,normal
2026-05-01 09:43:13,192.168.1.10,203.0.113.5,58543,25,TCP,12491,11047,33,17.58,SYN-ACK,normal
2026-05-01 09:43:19,203.0.113.80,192.168.1.10,51479,110,TCP,5251,31580,69,46.45,FIN,normal
2026-05-01 09:43:33,203.0.113.80,192.168.1.200,60772,80,TCP,906,39090,30,85.61,FIN,normal
2026-05-01 09:43:33,192.168.1.14,203.0.113.5,65254,25,TCP,1374,41741,65,8.27,SYN-ACK,normal
2026-05-01 09:43:47,192.168.1.13,198.51.100.100,59960,443,TCP,2019,8862,60,2.5,PSH-ACK,normal
2026-05-01 09:43:58,192.168.1.14,203.0.113.80,53666,587,TCP,12450,26904,64,16.33,FIN,normal
2026-05-01 09:44:04,192.168.1.14,198.51.100.20,53122,53,UDP,11364,47589,29,4.75,PSH-ACK,normal
2026-05-01 09:44:18,192.168.1.12,198.51.100.45,62110,110,TCP,10118,42747,35,106.52,FIN,normal
2026-05-01 09:44:30,192.168.1.11,192.168.1.200,62215,587,TCP,2956,42427,1,65.23,FIN,normal
2026-05-01 09:44:48,192.168.1.12,192.168.1.101,56509,110,TCP,1963,44989,65,109.74,PSH-ACK,normal
2026-05-01 09:44:51,192.168.1.12,192.168.1.100,56190,587,TCP,647,15080,58,31.87,PSH-ACK,normal
2026-05-01 09:45:08,192.168.1.13,198.51.100.100,51384,25,TCP,7882,28079,18,77.45,ACK,normal
2026-05-01 09:45:21,198.51.100.45,192.168.1.12,65267,25,TCP,1043,33699,5,90.24,PSH-ACK,normal
2026-05-01 09:45:33,192.168.1.10,192.168.1.100,51974,443,TCP,4895,19749,46,40.11,PSH-ACK,normal
2026-05-01 09:45:38,192.168.1.14,203.0.113.5,50066,143,TCP,14220,1186,67,39.02,ACK,normal
